outlet_name,outletcode,location_hierarchy,sub_channel,coordinate,latitude,longitude,address,loginId
HD Dawa Bazar,PH121555,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.6950057,77.0681057,Sultan Puri and main MKT,DSR-NCR-032
ANKUR PET SHOP-Gold,PS010552,Metro > ASE-SPT-NCR-East > New Delhi > Delhi > North > New Delhi > North Metro SPT > India,Petshop,[object Object],28.66918914,77.28726428,"SHOP NO-81 , B PKT, A-2 IN FRONT OF RIYAN PUBLIC SCHOOL , MAYUR VIHAR PHASE-3",DSR-SPT-NCR-530
Kitten s Bark-Gold,PS013711,Metro > ASE-SPT-NCR-North-West 1 > New Delhi > Delhi > North > New Delhi > North Metro SPT > India,Petshop,[object Object],28.5676382,77.2815885,B-26 Near Nooh Masjid jogabai extension batla house Delhi 110025,DSR-SPT-NCR-402
NATH MEDICOS,PH125570,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.6726708,77.1781692,E-65 SHASTI NAGAR,DSR-NCR-160
UNITED CHEMIST & DRUGGIST,PH089746,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.6659791,77.1268679,2/81 N.W.A CLUB ROAD,DSR-NCR-031
Khahuja medicos,PH110750,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.6949647,77.0681024,Hari enclave Sultan Puri New Delhi,DSR-NCR-032
Siddharth Dava Bazar,PH122019,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.6720947,77.0675894,C R saini Public School laxmi park,DSR-GT-NCR-652
Gaba medicos,PH120879,Metro > ASE-GT-NCR-South > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.5396779,77.2401225,E- 572 greater kailash part 2,DSR-NCR-041
NEW VISHAL MEDICINE CORNER,PH005028,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.6523167,77.1014483,"N5 Khayal Road , Vishnu Garden New Delhi110018",DSR-GT-DEL-783
Bajaj Medicos,PH099064,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.6949957,77.0681276,Main Road Sultan Puri,DSR-NCR-032
Radhey Radhey medical store,PH121214,Metro > ASE-GT-NCR-East > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.5944595,77.3119074,A-648new Ashok Nagar,DSR-GT-NCR-504
Vishal medical store,PH118081,Metro > ASE-GT-NCR-East > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.6047541,77.3315466,New kondli,DSR-GT-NCR-504
Baniya Ki Dukaan Pvt.Ltd.(Nangloi),DS006813,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,MG Hypermarket,[object Object],28.6818836,77.056842,"A-41/A Rajendra Park, Nangloi,Main Rohtak Road , Pillar No:421-110041",DSR-NCR-160
SUBHASH PHARMA,PH054180,Metro > ASE-GT-NCR-South > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.5188971,77.1632191,"Shop No.-1,KH No-580,581,Mandi Road Sultanpur New Delhi-110030",DSR-GT-DEL-782
Shanvi Medical Store,PH124207,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.7664615,77.1861005,371/15 Dharshan Vihar Burari,DSR-GT-NCR-457
Ajay medical,PH121560,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.6958337,77.0814343,S- block 4556 mangol puri delhi,DSR-NCR-037
RAJ MANDIR HYPER MARKET LLP (Burari),DS016438,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,MG Hypermarket,[object Object],28.743724,77.1979417,"KH NO. 122-6-1 ,SANT NAGAR, 100 FOOTA  MAIN ROAD, BURARI, NORTH DELHI-84",DSR-GT-NCR-457
Dharam Medical Store,PH092495,Metro > ASE-GT-NCR-East > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.72639833,77.26988167,"A-1216,G.D.Colony, Mayur vihar Delhi",DSR-NCR-154
Delhi medichem,PH127149,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.6628102,77.1463776,Moti Nagar,DSR-GT-NCR-629
pooja masala store,DS015187,Metro > ASE-GT-NCR-South > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,MG Supermarket,[object Object],28.5328413,77.259295,1801- 9 Govindpuri Extension N D 19,DSR-NCR-041
Ved chemist,PH107824,Metro > ASE-GT-NCR-South > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.4990798,77.2508202,L1st/2931 ashtal mandir road,DSR-GT-NCR-772
Shri Balaji medical store,PH042486,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.6999848,77.0897192,Mangolpuri new Delhi,DSR-NCR-037
Bhatia medical bureau chemist,PH108581,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.6592062,77.1426024,Moti Nagar,DSR-GT-NCR-629
Goel Medico(ROA),PH028526,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.6319945,77.1475003,"Wz-278, Main Market, Inderpuri",DSR-GT-NCR-424
PUNG ELECTRIC &TOYS,PH095989,Metro > ASE-GT-NCR-South > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.5210511,77.17962,Mahurali gool chkkr police chunki,DSR-NCR-036
Kamal Medical Store(ROA),WP000341,Metro > ASE-GT-NCR-East > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Wholesale Pharmacy,[object Object],28.6240902,77.3224858,"Shop No-45,Near Veterinary Hospital Hospital,Gazipur Dairy Farm,Delhi-110096",DSR-NCR-154
SACHDEVA MEDIWAYS,PH065839,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.6544025,77.0974934,"T - 88, VISHNU GARDEN",DSR-GT-DEL-783
Meditra medical Center,PH102364,Metro > ASE-GT-NCR-South > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.5203941,77.1792544,Ward no 7 mahurali,DSR-NCR-036
MAHAVEER MEDICAL STORE,PH110281,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.7094482,77.1550551,SHOP NO 22 BP MARKET,DSR-NCR-031
Hunny medicos,PH107588,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.6533313,77.0960999,A-27 Vishnu Garden,DSR-GT-DEL-783
Rameshwar Medicos,PH058446,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.643021,77.0463315,"B-12,E, Jai Durga Chowk, vikas nagar,Hastsal, New Delhi 110059",DSR-GT-NCR-760
Care first Medicos,PH108665,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.64812223,77.03972536,Gupta enclave bir bazar vikas nagar,DSR-GT-NCR-760
Kohli Medicos,PH089747,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.6609676,77.1399321,15/13 Moti nagar,DSR-GT-NCR-629
DELHI MEDICOS,PH055299,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.6506242,77.1423381,"H-33,GROUND FLOOR, KIRTI NAGAR, NEW DELHI",DSR-NCR-031
Daily Deli Super Mart,DS016261,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,MG Supermarket,[object Object],28.611566,77.0698189,"G-242,Naraina Vihar, New Delhi 110028",DSR-GT-NCR-424
RADHEY RADHEY SAVE MORE,MGS01560,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,MG Supermarket,[object Object],28.6455405,77.104213,N-90 SHYAM NAGAR NEAR BY INDIAN BANK  VISHNU GARDEN,DSR-GT-DEL-783
METRO MEDICOS,PH122003,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.6721321,77.0676368,62/4A Kavita Colony Nangloi,DSR-GT-NCR-652
MIGLANI BROS CHEMIST,PH130860,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.7144506,77.158361,BH 123 SHOP 2  bh block,DSR-NCR-031
Royal Roy pharmacy,PH051505,Metro > ASE-GT-NCR-South > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.5020155,77.2272107,Durga vihar,DSR-GT-NCR-572
Shiv medicos,PH111467,Metro > ASE-GT-NCR-South > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.4990635,77.2508096,G1376/neem chowk devoli,DSR-GT-NCR-772
Radha Krishna medicos,PH121122,Metro > ASE-GT-NCR-East > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.5907129,77.307158,"B-423, new Ashok Nagar",DSR-GT-NCR-504
Foziya medicos,PH107589,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.6935716,77.0885163,"Y-2025, mangol puri, delhi",DSR-NCR-037
Help line pharmacy,PH121119,Metro > ASE-GT-NCR-East > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.6071812,77.294165,"S.no.3,4, pratap nagar mayur vihar",DSR-GT-NCR-504
Brahmastra pharmacy,PH110672,Metro > ASE-GT-NCR-South > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.5367736,77.263952,Shop no 3 476/5A ground floor,DSR-NCR-041
SWASTIK STORE,DS023143,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Super Grocery,[object Object],28.642282,77.0472842,Buildit no -48 khasra no 24/9,DSR-GT-NCR-760
Anuj medicos,PH131882,Metro > ASE-GT-NCR-South > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.4972785,77.2323218,"883, shop no.2 gali no. 21 L -2",DSR-GT-NCR-572
Sakhala Medicos,PH111042,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.6949619,77.0680863,Sultan Puri,DSR-NCR-032
EVERY DAY MART,PH106825,Metro > ASE-GT-NCR-South > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.5222127,77.168585,111/3 kishan garh vasant kunj,DSR-NCR-036
R.k. Medicos,PH118102,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.6954087,77.0681186,"A-2,Shri Chand Market Friends",DSR-NCR-032
Pooja Medicos Chemists & Cosmetics,PH034872,Metro > ASE-GT-NCR-South > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.5339935,77.2639922,1079-D Gali no 10 Govindpuri Kalkaji New Delhi -19,DSR-NCR-041
Yesh medical,PH066711,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.7707267,77.17322,"D.C.M Chowk Near, police chowki Imbrahimpur Nathupura 110036",DSR-GT-NCR-857
MEDGROC PHARMACY,PH059291,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.6624095,77.1467077,"Shop No-G5&G5A,Ground floor plot no.3 Block-A magnum house-1 opposite Milan cinema karampura",DSR-GT-NCR-629
Mayur Phamacy,PH043417,Metro > ASE-GT-NCR-East > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.6068906,77.2948535,"4/33, Partap Nagar",DSR-GT-NCR-504
Ram Medicos,PH131307,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.6474853,77.0432609,"Plot no ,13/5 R block Pradhan",DSR-GT-NCR-760
YADAV MEDICOS,PH129481,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.6720936,77.0676684,Main Nangloi Road,DSR-GT-NCR-652
CHAUHAN MEDICOS,PH129740,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.6778499,77.180834,B/1658 SHASTRI NAGAR,DSR-NCR-160
Pandey Medicos,PH042723,Metro > ASE-GT-NCR-South > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.5224394,77.16988944,"Shop No.3,Plot No.111,A-9 GF,Village Kishan Garh, Vasant kunj, New Delhi-110070",DSR-NCR-036
JMD MEDICAL STORE,PH123349,Metro > ASE-GT-NCR-South > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.495689,77.1611577,"SHOP NO-7,MAIN Road Sultanpur",DSR-GT-NCR-503
Shri Balaji Medicose Apna,PH005216,Metro > ASE-GT-NCR-South > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.4966903,77.2416818,"Shop No-F3/783,784,Police Chokwki,Veer Bazar Sangam Vihar- new Delhi-62",DSR-GT-NCR-610
SONI THE SUPER MART(ROA),DS013571,Metro > ASE-GT-NCR-East > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,MG Supermarket,[object Object],28.6028316,77.3293713,B1-45 New Ashok Nagar Delhi 110096,DSR-NCR-154
PURR-FECT PET HOUSE-Silver,PS019447,Metro > ASE-SPT-NCR-North-West 1 > New Delhi > Delhi > North > New Delhi > North Metro SPT > India,Petshop,[object Object],28.567504,77.2692366,"105, Johri Farm Lane No.4 Noor",FSA-SPT-NCR-018
RB MEDICOSE,PH103576,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.62676395,77.04942508,"82A, om vihar phase -4 Uttam",DSR-GT-NCR-760
Manu medicos,PH110282,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.6440008,77.0267092,Shop no-5 ground floor kh no-18/241,DSR-GT-NCR-857
PARVESH MEDICAL HALL,PH116214,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.6720999,77.0676501,Metro station main bus stand Mundka,DSR-GT-NCR-652
PET EMPIRE-Silver,PS014806,Metro > ASE-SPT-NCR-North-West 2 > New Delhi > Delhi > North > New Delhi > North Metro SPT > India,Petshop,[object Object],28.6445311,77.1740173,Gali no.346 D26 100futa  road chattarpur new Delhi  110074,FSA-SPT-NCR-016
MALHOTRA TRADING COM,PH066898,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.6482053,77.1035203,"A-30\2,Sheetla  Mata Mandir, khayala Road, VISHNU GARDEN",DSR-GT-DEL-783
Garg medicos,PH108549,Metro > ASE-GT-NCR-South > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.5361659,77.2606643,J1/2 rampuri kalkaji,DSR-NCR-041
Baniya Ki Dukaan Pvt.Ltd.(Budh Vihar),TG005786,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,MG Hypermarket,[object Object],28.6818859,77.0568414,"E-254-255,Main Khanjhwala Rod110086",DSR-NCR-160
Singh pharmacy,PH089945,Metro > ASE-GT-NCR-South > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.4945427,77.2374504,KIai-926 sangam vihar  0,DSR-GT-NCR-610
Rohilla medical,PH125654,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.695834,77.0814359,"T-1345, Block T, Mangolpuri, Delhi,",DSR-NCR-037
DAWA BAZAAR,PH110577,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.7067921,77.1686532,SHOP NO AB-12A OPP DDA MARKET,DSR-NCR-031
Khanna Pet Essentials-Gold,CL000589,Metro > ASE-SPT-NCR-North-West 1 > New Delhi > Delhi > North > New Delhi > North Metro SPT > India,Petshop,[object Object],28.58056167,77.17069333,"Rd Number 12, Block B, Anand Niketan, New Delhi, Delhi 110021",FSA-SPT-HAR-014
RAJ MANDIR HYPER MARKET (Ashok Vihar),MGH00125,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,MG Hypermarket,[object Object],28.6914517,77.1767005,"B-2-15,Phase-2,Ambedker Chowk, Ashok Vihar, Delhi-110052",DSR-NCR-031
RMSB HYPERMARKET,MGH000414,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,MG Hypermarket,[object Object],28.7040404,77.1593381,GF SHOP NO 2 DLF CITY CENTRE,DSR-NCR-031
NEW LIFE LINE PHARMACY,PH119690,Metro > ASE-GT-NCR-South > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.465802,77.1517781,"Shop No-345, Village Jonapur,",DSR-GT-NCR-503
M N MEDICOS,PH060614,Metro > ASE-GT-NCR-South > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.4732983,77.138642,"Shop No.3H.No-501,G.F.,KH.No.-1561-1,H.Block,Phase-4,Band Road-110047",DSR-GT-NCR-503
Pets Pony Tail-Silver,PS008919,Metro > ASE-SPT-NCR-North-West 1 > New Delhi > Delhi > North > New Delhi > North Metro SPT > India,Petshop,[object Object],28.52693667,77.15177333,"Shop No -9 C.S.C Market,Sector B, Pocket -1 Vasant Kunj",FSA-SPT-HAR-014
National medicos,PH087721,Metro > ASE-GT-NCR-South > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.5223198,77.1787996,Shop no -4-A ward no-1 0,DSR-GT-DEL-782
VINAYAK MADICOSE,PH121559,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.675304,77.1606487,634B/43 SHAMBHU NAGAR JOOR BAGH,DSR-NCR-160
Yogi Medicos,PH107590,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.6721982,77.0676939,Maine Nangloi Road new Delhi,DSR-GT-NCR-652
Jivan Medical Store(ROA),PH035023,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.6958215,77.0814148,O-486 Mangolpuri,DSR-NCR-037
Medicine wala,PH104670,Metro > ASE-GT-NCR-South > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.5370621,77.2650053,"297/4, gali no. -4, govindpuri, Kalkaji",DSR-GT-NCR-508
GUPTA MEDICOS,PH108944,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.7087232,77.1672924,A/A-22,DSR-NCR-031
Adity Medipoint,PH032165,Metro > ASE-GT-NCR-South > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Modern Pharmacy,[object Object],28.4719776,77.1323732,"Ga-17/18,Subhash Mkt,Bandh Road,Aya Nagar",DSR-GT-NCR-503
SUBHASH PHARMA,PH110221,Metro > ASE-GT-NCR-South > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.4926942,77.164409,"Shop No-3,Mani Mandi Road,",DSR-GT-NCR-503
Digree plus haat,PH084395,Metro > ASE-GT-NCR-South > New Delhi > Delhi > North > South Delhi > NCR-HAR > India,Pharmacy,[object Object],28.5202713,77.1715609,A. 244.ambedkar colony chattarpur,DSR-NCR-036
All India medicos,PH102370,Metro > ASE-GT-NCR-South > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.5230135,77.1785127,"Shop No-3, ground floor, ward no -4",DSR-GT-DEL-782
Fatih Goods & Services LLP-Silver,PS012908,Metro > ASE-SPT-NCR-North-West 1 > New Delhi > Delhi > North > New Delhi > North Metro SPT > India,Petshop,[object Object],28.5716621,77.2668903,"145-B, Taimoor Nagar,New Delhi,Delhi,110025",FSA-SPT-NCR-018
Rx pharmacy,PH106543,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.6721983,77.0676739,Ghewra road opp bank of baroda,DSR-GT-NCR-652
Khatri Medical Store,PH049645,Metro > ASE-GT-NCR-South > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.5198123,77.1709836,"3-9, KishanGarh , Gaushala Road, Mehrauli, New Delhi-110030",DSR-NCR-036
Om Medical Store,PH128779,Metro > ASE-GT-NCR-East > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.6079824,77.3214939,Janta Market Dallupura Shop No.,DSR-NCR-154
Siya ram medicos,PH116055,Metro > ASE-GT-NCR-South > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.4969973,77.2412098,F-3-642/neem chowk sangam,DSR-GT-NCR-610
Pet Planet(ROA)-Platinum,PS000590,Metro > ASE-SPT-NCR-North-West 2 > New Delhi > Delhi > North > New Delhi > North Metro SPT > India,Petshop,[object Object],28.6362463,77.0908764,"Ground floor, 25/23, Mall Rd, Block 1, Parade Ground, Tilak Nagar, New Delhi, Delhi 110018",FSA-SPT-NCR-016
Neha chemist,PH110675,Metro > ASE-GT-NCR-South > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.5370274,77.2649659,329/4 gali no 2 govind puri,DSR-NCR-041
Jiwan medicos,PH042203,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.6892839,77.0884144,"Q-9(121, mangolpuri 110083",DSR-NCR-037
Mittal medicos,PH089751,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.6959101,77.0814199,R-block-119 mangol puri delhi,DSR-NCR-037
Family medical store,PH131521,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.6958214,77.0814233,Y- 1574 mangol puri delhi 83,DSR-NCR-037
BHARAT STORE,PH108666,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.7225836,77.1579999,SHOP NO 903 MAIN ROAD,DSR-NCR-031
Bajaj Store,TG021435,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Traditional Grocery,[object Object],28.6467814,77.0951712,"B-14,15",DSR-GT-DEL-783
Bhumi medicine point,PH112500,Metro > ASE-GT-NCR-South > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.5359537,77.2619218,"Shop no.1, building no.965,gf,gali no.8",DSR-GT-NCR-508
APNA DAWA BAZAR,PH122020,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.6721089,77.0676214,"Shop No . 155, Ambika Enclave",DSR-GT-NCR-652
